date1_MJD,date2_MJD,date3_MJD,date4_MJD,dv1,dv2,dv3,dv4,dvLeg1,dvLeg2,dv234,dvTot,ToF,layover,astID
12473.5,12768.5,12923.5,13223.5,0.54211038263091,0.405147092299935,0.794271057236407,3.46724832673551,0.947257474930845,4.26151938397192,4.66666647627186,5.20877685890277,750,155,9076
12473.5,12768.5,12928.5,13218.5,0.54211038263091,0.405147092299935,0.797688801880032,3.44287776079287,0.947257474930845,4.2405665626729,4.64571365497283,5.18782403760374,745,160,9076
12473.5,12768.5,12928.5,13223.5,0.54211038263091,0.405147092299935,0.781331889017827,3.46496693590142,0.947257474930845,4.24629882491924,4.65144591721918,5.19355629985009,750,160,9076
12473.5,12768.5,12933.5,13223.5,0.54211038263091,0.405147092299935,0.785709283534983,3.46508192401279,0.947257474930845,4.25079120754778,4.65593829984771,5.19804868247862,750,165,9076
12473.5,12768.5,12938.5,13228.5,0.54211038263091,0.405147092299935,0.789078190463772,3.48711303132445,0.947257474930845,4.27619122178822,4.68133831408815,5.22344869671906,755,170,9076
12473.5,12768.5,12943.5,13228.5,0.54211038263091,0.405147092299935,0.794304221253372,3.48720345867723,0.947257474930845,4.2815076799306,4.68665477223053,5.22876515486144,755,175,9076
12473.5,12768.5,12948.5,13233.5,0.54211038263091,0.405147092299935,0.798569050871089,3.50659343366426,0.947257474930845,4.30516248453534,4.71030957683528,5.25241995946619,760,180,9076
12473.5,12773.5,12878.5,13198.5,0.550494343103883,0.39523909168513,0.785489949291973,3.32723227818559,0.945733434789013,4.11272222747757,4.5079613191627,5.05845566226658,725,105,9076
12473.5,12773.5,12883.5,13198.5,0.550494343103883,0.39523909168513,0.787258314960069,3.32837026723677,0.945733434789013,4.11562858219684,4.51086767388197,5.06136201698585,725,110,9076
12473.5,12773.5,12883.5,13203.5,0.550494343103883,0.39523909168513,0.791863155596688,3.35853863541602,0.945733434789013,4.15040179101271,4.54564088269784,5.09613522580172,730,110,9076
12473.5,12773.5,12888.5,13203.5,0.550494343103883,0.39523909168513,0.775823721404601,3.35675632982912,0.945733434789013,4.13258005123373,4.52781914291886,5.07831348602274,730,115,9076
12473.5,12773.5,12893.5,13203.5,0.550494343103883,0.39523909168513,0.778835495724614,3.35760378818387,0.945733434789013,4.13643928390848,4.53167837559361,5.0821727186975,730,120,9076
12473.5,12773.5,12893.5,13208.5,0.550494343103883,0.39523909168513,0.786951448321967,3.38783665452713,0.945733434789013,4.17478810284909,4.57002719453422,5.12052153763811,735,120,9076
12473.5,12773.5,12898.5,13203.5,0.550494343103883,0.39523909168513,0.79588786340266,3.36041733863492,0.945733434789013,4.15630520203758,4.55154429372271,5.1020386368266,730,125,9076
12473.5,12773.5,12898.5,13208.5,0.550494343103883,0.39523909168513,0.771975392283193,3.38585696132728,0.945733434789013,4.15783235361048,4.55307144529561,5.10356578839949,735,125,9076
12473.5,12773.5,12903.5,13208.5,0.550494343103883,0.39523909168513,0.775441750562639,3.38644243769991,0.945733434789013,4.16188418826255,4.55712327994768,5.10761762305156,735,130,9076
12473.5,12773.5,12903.5,13213.5,0.550494343103883,0.39523909168513,0.786577576225944,3.41606529156027,0.945733434789013,4.20264286778621,4.59788195947134,5.14837630257523,740,130,9076
12473.5,12773.5,12908.5,13208.5,0.550494343103883,0.39523909168513,0.793012850549389,3.38901690733982,0.945733434789013,4.18202975788921,4.57726884957434,5.12776319267823,735,135,9076
12473.5,12773.5,12908.5,13213.5,0.550494343103883,0.39523909168513,0.772239633073219,3.41392857587156,0.945733434789013,4.18616820894477,4.5814073006299,5.13190164373379,740,135,9076
12473.5,12773.5,12913.5,13213.5,0.550494343103883,0.39523909168513,0.775902976101842,3.41429846452539,0.945733434789013,4.19020144062723,4.58544053231236,5.13593487541625,740,140,9076
12473.5,12773.5,12913.5,13218.5,0.550494343103883,0.39523909168513,0.789311181536588,3.44268806443555,0.945733434789013,4.23199924597214,4.62723833765727,5.17773268076115,745,140,9076
12473.5,12773.5,12918.5,13213.5,0.550494343103883,0.39523909168513,0.793775249285743,3.41667114764128,0.945733434789013,4.21044639692703,4.60568548861216,5.15617983171604,740,145,9076
12473.5,12773.5,12918.5,13218.5,0.550494343103883,0.39523909168513,0.775578444101094,3.44044798335212,0.945733434789013,4.21602642745321,4.61126551913834,5.16175986224222,745,145,9076
12473.5,12773.5,12923.5,13218.5,0.550494343103883,0.39523909168513,0.779481552860591,3.44065852985633,0.945733434789013,4.22014008271692,4.61537917440205,5.16587351750593,745,150,9076
12473.5,12773.5,12923.5,13223.5,0.550494343103883,0.39523909168513,0.794271057236407,3.46724832673551,0.945733434789013,4.26151938397192,4.65675847565705,5.20725281876094,750,150,9076
12473.5,12773.5,12928.5,13218.5,0.550494343103883,0.39523909168513,0.797688801880032,3.44287776079287,0.945733434789013,4.2405665626729,4.63580565435803,5.18629999746191,745,155,9076
12473.5,12773.5,12928.5,13223.5,0.550494343103883,0.39523909168513,0.781331889017827,3.46496693590142,0.945733434789013,4.24629882491924,4.64153791660437,5.19203225970826,750,155,9076
12473.5,12773.5,12933.5,13223.5,0.550494343103883,0.39523909168513,0.785709283534983,3.46508192401279,0.945733434789013,4.25079120754778,4.64603029923291,5.19652464233679,750,160,9076
12473.5,12773.5,12938.5,13228.5,0.550494343103883,0.39523909168513,0.789078190463772,3.48711303132445,0.945733434789013,4.27619122178822,4.67143031347335,5.22192465657723,755,165,9076
12473.5,12773.5,12943.5,13228.5,0.550494343103883,0.39523909168513,0.794304221253372,3.48720345867723,0.945733434789013,4.2815076799306,4.67674677161573,5.22724111471961,755,170,9076
12473.5,12773.5,12948.5,13233.5,0.550494343103883,0.39523909168513,0.798569050871089,3.50659343366426,0.945733434789013,4.30516248453534,4.70040157622047,5.25089591932436,760,175,9076
12473.5,12778.5,12878.5,13198.5,0.556661313937988,0.39205439596721,0.785489949291973,3.32723227818559,0.948715709905198,4.11272222747757,4.50477662344478,5.06143793738277,725,100,9076
12473.5,12778.5,12883.5,13198.5,0.556661313937988,0.39205439596721,0.787258314960069,3.32837026723677,0.948715709905198,4.11562858219684,4.50768297816405,5.06434429210204,725,105,9076
12473.5,12778.5,12883.5,13203.5,0.556661313937988,0.39205439596721,0.791863155596688,3.35853863541602,0.948715709905198,4.15040179101271,4.54245618697992,5.09911750091791,730,105,9076
12473.5,12778.5,12888.5,13203.5,0.556661313937988,0.39205439596721,0.775823721404601,3.35675632982912,0.948715709905198,4.13258005123373,4.52463444720094,5.08129576113892,730,110,9076
12473.5,12778.5,12893.5,13203.5,0.556661313937988,0.39205439596721,0.778835495724614,3.35760378818387,0.948715709905198,4.13643928390848,4.52849367987569,5.08515499381368,730,115,9076
12473.5,12778.5,12893.5,13208.5,0.556661313937988,0.39205439596721,0.786951448321967,3.38783665452713,0.948715709905198,4.17478810284909,4.5668424988163,5.12350381275429,735,115,9076
12473.5,12778.5,12898.5,13203.5,0.556661313937988,0.39205439596721,0.79588786340266,3.36041733863492,0.948715709905198,4.15630520203758,4.54835959800479,5.10502091194278,730,120,9076
12473.5,12778.5,12898.5,13208.5,0.556661313937988,0.39205439596721,0.771975392283193,3.38585696132728,0.948715709905198,4.15783235361048,4.54988674957769,5.10654806351567,735,120,9076
12473.5,12778.5,12903.5,13208.5,0.556661313937988,0.39205439596721,0.775441750562639,3.38644243769991,0.948715709905198,4.16188418826255,4.55393858422976,5.11059989816775,735,125,9076
12473.5,12778.5,12903.5,13213.5,0.556661313937988,0.39205439596721,0.786577576225944,3.41606529156027,0.948715709905198,4.20264286778621,4.59469726375342,5.15135857769141,740,125,9076
12473.5,12778.5,12908.5,13208.5,0.556661313937988,0.39205439596721,0.793012850549389,3.38901690733982,0.948715709905198,4.18202975788921,4.57408415385642,5.13074546779441,735,130,9076
12473.5,12778.5,12908.5,13213.5,0.556661313937988,0.39205439596721,0.772239633073219,3.41392857587156,0.948715709905198,4.18616820894477,4.57822260491198,5.13488391884997,740,130,9076
12473.5,12778.5,12913.5,13213.5,0.556661313937988,0.39205439596721,0.775902976101842,3.41429846452539,0.948715709905198,4.19020144062723,4.58225583659444,5.13891715053243,740,135,9076
12473.5,12778.5,12913.5,13218.5,0.556661313937988,0.39205439596721,0.789311181536588,3.44268806443555,0.948715709905198,4.23199924597214,4.62405364193935,5.18071495587734,745,135,9076
12473.5,12778.5,12918.5,13213.5,0.556661313937988,0.39205439596721,0.793775249285743,3.41667114764128,0.948715709905198,4.21044639692703,4.60250079289424,5.15916210683223,740,140,9076
12473.5,12778.5,12918.5,13218.5,0.556661313937988,0.39205439596721,0.775578444101094,3.44044798335212,0.948715709905198,4.21602642745321,4.60808082342042,5.16474213735841,745,140,9076
12473.5,12778.5,12923.5,13218.5,0.556661313937988,0.39205439596721,0.779481552860591,3.44065852985633,0.948715709905198,4.22014008271692,4.61219447868413,5.16885579262212,745,145,9076
12473.5,12778.5,12923.5,13223.5,0.556661313937988,0.39205439596721,0.794271057236407,3.46724832673551,0.948715709905198,4.26151938397192,4.65357377993913,5.21023509387712,750,145,9076
12473.5,12778.5,12928.5,13218.5,0.556661313937988,0.39205439596721,0.797688801880032,3.44287776079287,0.948715709905198,4.2405665626729,4.63262095864011,5.1892822725781,745,150,9076
12473.5,12778.5,12928.5,13223.5,0.556661313937988,0.39205439596721,0.781331889017827,3.46496693590142,0.948715709905198,4.24629882491924,4.63835322088645,5.19501453482444,750,150,9076
